hold_id,branch,n_samples,full_modal_n,is_full_hold,u_prev_v,u_cmd_v,delta_u_v,duration_s,tail_n_samples,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,displacement_step_mm,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,accepted_for_creep,exclusion_reason
460,down,400,400,TRUE,4.764,1.94,-2.8240000000000003,4,20,16.42,5.32,2.5,0.8,-11.100000000000001,0,0,0,0,TRUE,NA
461,down,400,400,TRUE,1.94,1.303,-0.637,4,20,5.32,3.3419999999999996,0.8,0.412,-1.9780000000000006,0.01105012502906166,0.010052493799000674,-0.1233082706766948,0.04812030075187993,TRUE,NA
462,up,400,400,TRUE,1.303,1.656,0.353,4,20,3.32,3.82,0.42,0.637,0.5,0,0.007326950970650471,0,-0.031578947368421664,FALSE,small_displacement_step
463,up,400,400,TRUE,1.656,3.77,2.114,4,20,3.82,10.373000000000001,0.64,1.9,6.553000000000001,0.009787209698592519,0,0.13684210526317692,0,TRUE,NA
464,down,400,400,TRUE,3.77,2.805,-0.9649999999999999,4,20,10.38,7.538,1.9,1.32,-2.8420000000000005,0.006155870112511066,0,-0.05413533834585396,0,TRUE,NA
465,down,400,400,TRUE,2.805,2.026,-0.7790000000000004,4,20,7.52,5.124,1.32,0.86,-2.396,0.008207826816681058,0,-0.08421052631579526,0,TRUE,NA
466,up,400,400,TRUE,2.026,3.118,1.092,4,20,5.12,7.92,0.86,1.52,2.8,0,0,0,0,TRUE,NA
467,down,400,400,TRUE,3.118,1.423,-1.6949999999999998,4,20,7.92,3.468,1.52,0.48,-4.452,0.010052493799000702,0,-0.14436090225563986,0,TRUE,NA
468,up,400,400,TRUE,1.423,4.642,3.2190000000000003,4,20,3.46,14.128,0.48,2.44,10.668,0.010052493799001371,0,0.1443609022556346,0,TRUE,NA
469,down,400,400,TRUE,4.642,1.53,-3.112,4,20,14.14,3.812,2.44,0.552,-10.328000000000001,0.015078740698501052,0.010052493799000702,-0.23157894736842102,-0.11428571428571402,TRUE,NA
470,up,400,400,TRUE,1.53,2.071,0.5410000000000001,4,20,3.78,4.72,0.54,0.88,0.94,0,0,0,0,FALSE,small_displacement_step
471,up,400,400,TRUE,2.071,6.291,4.220000000000001,4,20,4.72,22.82,0.88,3.42,18.1,0.015894388284780184,0,0.25263157894736726,0,TRUE,NA
472,down,400,400,TRUE,6.291,5.09,-1.2010000000000005,4,20,22.84,18.18,3.42,2.7,-4.66,0,0,0,0,TRUE,NA
473,up,400,400,TRUE,5.09,6.888,1.798,4,20,18.18,26.349,2.7,3.78,8.169,0.010208355710680591,0,0.14887218045112804,0,TRUE,NA
474,down,400,400,TRUE,6.888,5.744,-1.1440000000000001,4,20,26.36,22.22,3.78,3.1,-4.140000000000001,0,0,0,0,TRUE,NA
475,up,400,400,TRUE,5.744,6.992,1.2480000000000002,4,20,22.22,27.18,3.1,3.84,4.960000000000001,0,0,0,0,TRUE,NA
476,down,400,400,TRUE,6.992,4.727,-2.2649999999999997,4,20,27.18,17.47,3.84,2.48,-9.71,0.010259783520851322,0,-0.15037593984961858,0,TRUE,NA
477,up,400,400,TRUE,4.727,7.012,2.2849999999999993,4,20,17.46,27.34,2.48,3.86,9.879999999999999,0,0,0,0,TRUE,NA
478,down,400,400,TRUE,7.012,6.1,-0.9119999999999999,4,20,27.34,24.42,3.86,3.3,-2.919999999999998,0,0,0,0,TRUE,NA
479,up,400,400,TRUE,6.1,7.17,1.0700000000000003,4,20,24.42,28.243,3.3,3.944,3.822999999999997,0.007326950970651611,0.00820782681668124,0.07669172932330787,-0.024060150375946998,TRUE,NA
480,down,400,400,TRUE,7.17,5.136,-2.034,4,20,28.26,20.061,3.94,2.72,-8.199000000000002,0.004472135954999484,0,-0.028571428571435745,0,TRUE,NA
481,down,400,400,TRUE,5.136,3.955,-1.181,4,20,20.06,13.807,2.72,2.02,-6.252999999999998,0.00978720969859165,0,-0.13684210526314927,0,TRUE,NA
482,down,400,400,TRUE,3.955,2.61,-1.3450000000000002,4,20,13.8,7.748,2.02,1.2,-6.0520000000000005,0.010052493799000478,0,-0.14436090225562528,0,TRUE,NA
483,up,400,400,TRUE,2.61,3.773,1.1630000000000003,4,20,7.74,11.36,1.2,1.9,3.619999999999999,0,0,0,0,TRUE,NA
484,down,400,400,TRUE,3.773,2.244,-1.529,4,20,11.36,6.292,1.9,0.98,-5.068,0.010052493799000478,0,-0.14436090225563997,0,TRUE,NA
485,up,400,400,TRUE,2.244,4.081,1.8370000000000002,4,20,6.28,12.314,0.98,2.1,6.034,0.009403246919632345,0,0.12631578947368008,0,TRUE,NA
486,up,400,400,TRUE,4.081,6.484,2.4029999999999996,4,20,12.32,24.61,2.1,3.54,12.29,0.010259783520851322,0,0.15037593984962183,0,TRUE,NA
487,down,400,400,TRUE,6.484,1.828,-4.656,4,20,24.62,5.09,3.54,0.726,-19.53,0.0229415733870563,0.009403246919632553,-0.375939849624066,-0.12631578947368313,TRUE,NA
488,up,400,400,TRUE,1.828,2.959,1.131,4,20,5.06,7.84,0.72,1.42,2.7800000000000002,0,0,0,0,TRUE,NA
489,up,400,400,TRUE,2.959,4.144,1.185,4,20,7.84,12.469000000000001,1.42,2.14,4.629000000000001,0.010208355710680591,0,0.13984962406015544,0,TRUE,NA
490,down,400,400,TRUE,4.144,3.342,-0.802,4,20,12.48,9.842,2.14,1.64,-2.638,0.006155870112510793,0,-0.04210526315789052,0,TRUE,NA
491,up,400,400,TRUE,3.342,4.742,1.4,4,20,9.84,15.323,1.64,2.48,5.4830000000000005,0.007326950970650309,0,0.07669172932329255,0,TRUE,NA
492,down,400,400,TRUE,4.742,3.773,-0.9689999999999999,4,20,15.34,11.8,2.48,1.9,-3.539999999999999,0,0,0,0,TRUE,NA
493,up,400,400,TRUE,3.773,5.635,1.8619999999999997,4,20,11.8,20.066,1.9,3.02,8.265999999999998,0.009403246919632345,0,0.12631578947368094,0,TRUE,NA
494,up,400,400,TRUE,5.635,6.643,1.008,4,20,20.08,25.476,3.02,3.64,5.396000000000001,0.008207826816681058,0,0.09624060150376083,0,TRUE,NA
495,down,400,400,TRUE,6.643,2.833,-3.8099999999999996,4,20,25.48,8.512,3.64,1.34,-16.968,0.010052493799000478,0,-0.14436090225564857,0,TRUE,NA
496,up,400,400,TRUE,2.833,4.832,1.9989999999999997,4,20,8.5,16.2,1.34,2.54,7.699999999999999,0,0,0,0,TRUE,NA
497,down,400,400,TRUE,4.832,2.48,-2.352,4,20,16.2,7.13,2.54,1.12,-9.07,0.010259783520851322,0,-0.15037593984962164,0,TRUE,NA
498,up,400,400,TRUE,2.48,3.272,0.7919999999999998,4,20,7.12,9.162,1.12,1.6,2.0420000000000007,0.006155870112510793,0,5.550678427730356e-15,0,TRUE,NA
499,down,400,400,TRUE,3.272,0.994,-2.2779999999999996,4,20,9.16,2.774,1.6,0.26,-6.386,0.014653901941300942,0,-0.22556390977443894,0,TRUE,NA
500,up,400,400,TRUE,0.994,2.309,1.3150000000000002,4,20,2.74,5.42,0.26,1.02,2.6799999999999997,0,0,0,0,TRUE,NA
501,up,400,400,TRUE,2.309,6.624,4.3149999999999995,4,20,5.42,24.884,1.02,3.62,19.464,0.015355437918997962,0,0.24060150375938877,0,TRUE,NA
502,down,400,400,TRUE,6.624,4.212,-2.412,4,20,24.9,14.16,3.62,2.18,-10.739999999999998,0,0,0,0,TRUE,NA
503,down,400,400,TRUE,4.212,3.376,-0.8359999999999999,4,20,14.16,10.32,2.18,1.66,-3.84,0,0,0,0,TRUE,NA
504,down,400,400,TRUE,3.376,2.877,-0.4990000000000001,4,20,10.32,8.28,1.66,1.36,-2.040000000000001,0,0,0,0,TRUE,NA
505,down,400,400,TRUE,2.877,1.866,-1.0109999999999997,4,20,8.28,4.918,1.36,0.76,-3.361999999999999,0.006155870112510793,0,-0.05413533834586805,0,TRUE,NA
506,up,400,400,TRUE,1.866,2.732,0.8660000000000001,4,20,4.9,6.899,0.76,1.28,1.9989999999999997,0.004472135954999683,0,0.025563909774440424,0,TRUE,NA
507,up,400,400,TRUE,2.732,3.377,0.6449999999999996,4,20,6.9,9.02,1.28,1.66,2.119999999999999,0,0,0,0,TRUE,NA
508,up,400,400,TRUE,3.377,4.639,1.2620000000000005,4,20,9.02,14.51,1.66,2.44,5.49,0.010259783520851322,0,0.15037593984965789,0,TRUE,NA
509,down,400,400,TRUE,4.639,3.067,-1.572,4,20,14.52,8.78,2.44,1.48,-5.74,0,0,0,0,TRUE,NA
510,up,400,400,TRUE,3.067,6.295,3.2279999999999998,4,20,8.78,23.221,1.48,3.42,14.441,0.01209610637658573,0,0.17293233082708281,0,TRUE,NA
511,down,400,400,TRUE,6.295,3.121,-3.174,4,20,23.24,9.285,3.42,1.52,-13.954999999999998,0.008885233166386985,0,-0.1127819548872185,0,TRUE,NA
512,up,400,400,TRUE,3.121,5.545,2.424,4,20,9.28,19.558,1.52,2.98,10.278,0.008944271909998969,0,0.10526315789475689,0,TRUE,NA
513,down,400,400,TRUE,5.545,3.217,-2.328,4,20,19.58,9.732000000000001,2.98,1.58,-9.847999999999997,0.010052493799000478,0,-0.1443609022556412,0,TRUE,NA
514,up,400,400,TRUE,3.217,4.421,1.2040000000000002,4,20,9.72,13.998,1.58,2.3,4.277999999999999,0.006155870112510793,0,0.05413533834585091,0,TRUE,NA
515,down,400,400,TRUE,4.421,2.152,-2.269,4,20,14,5.938000000000001,2.3,0.9369999999999999,-8.062,0.006155870112511066,0.007326950970650431,-0.05413533834586365,0.01654135338345851,TRUE,NA
516,down,400,400,TRUE,2.152,0.956,-1.1960000000000002,4,20,5.92,2.591,0.94,0.224,-3.3289999999999997,0.013726654823065206,0.00820782681668123,-0.20300751879699455,-0.09624060150375889,TRUE,NA
517,up,400,400,TRUE,0.956,3.664,2.708,4,20,2.56,9.961,0.22,1.84,7.401,0.004472135954999484,0,0.028571428571438656,0,TRUE,NA
518,up,400,400,TRUE,3.664,5.312,1.6480000000000001,4,20,9.98,17.946,1.84,2.84,7.966000000000001,0.009403246919632345,0,0.12631578947372155,0,TRUE,NA
519,down,400,400,TRUE,5.312,3.85,-1.4620000000000002,4,20,17.96,12.08,2.84,1.96,-5.880000000000001,0,0,0,0,TRUE,NA
520,up,400,400,TRUE,3.85,5.274,1.424,4,20,12.08,18.002,1.96,2.8,5.921999999999999,0.006155870112510793,0,0.054135338345851484,0,TRUE,NA
521,down,400,400,TRUE,5.274,3.974,-1.2999999999999998,4,20,18.02,12.839,2.8,2.02,-5.180999999999999,0.004472135954999484,0,-0.02857142857141104,0,TRUE,NA
522,up,400,400,TRUE,3.974,5.734,1.7599999999999998,4,20,12.82,20.494,2.02,3.08,7.6739999999999995,0.009403246919632345,0,0.12631578947366146,0,TRUE,NA
523,down,400,400,TRUE,5.734,4.907,-0.827,4,20,20.5,17.46,3.08,2.58,-3.039999999999999,0,0,0,0,TRUE,NA
524,down,400,400,TRUE,4.907,3.044,-1.863,4,20,17.46,9.175,2.58,1.47,-8.285,0.008885233166386196,0.01025978352085155,-0.11278195488721089,0.15037593984962339,TRUE,NA
525,up,400,400,TRUE,3.044,4.131,1.0870000000000002,4,20,9.16,12.773,1.48,2.12,3.6129999999999995,0.00978720969859165,0,0.12781954887217117,0,TRUE,NA
526,down,400,400,TRUE,4.131,2.982,-1.149,4,20,12.78,8.8,2.12,1.423,-3.9799999999999986,0,0.007326950970650471,0,0.07669172932330906,TRUE,NA
527,up,400,400,TRUE,2.982,4.708,1.726,4,20,8.8,15.197,1.44,2.468,6.3969999999999985,0.007326950970650309,0.010052493799000702,0.07669172932328788,0.015037593984961888,TRUE,NA
528,down,400,400,TRUE,4.708,3.028,-1.6800000000000002,4,20,15.2,8.966000000000001,2.46,1.46,-6.233999999999998,0.009403246919632345,0,-0.11428571428571478,0,TRUE,NA
529,up,400,400,TRUE,3.028,4.001,0.9730000000000003,4,20,8.96,12.04,1.46,2.04,3.0799999999999983,0,0,0,0,TRUE,NA
530,down,400,400,TRUE,4.001,1.786,-2.2150000000000003,4,20,12.04,4.817,2.04,0.712,-7.222999999999999,0.007326950970650634,0.010052493799000702,-0.07669172932332052,0.06315789473684277,TRUE,NA
531,up,400,400,TRUE,1.786,3.547,1.7610000000000001,4,20,4.8,9.8,0.72,1.78,5.000000000000001,0,0,0,0,TRUE,NA
532,down,400,400,TRUE,3.547,1.907,-1.6400000000000001,4,20,9.8,5.018,1.78,0.78,-4.782000000000001,0.006155870112510793,0,-0.054135338345858146,0,TRUE,NA
533,up,400,400,TRUE,1.907,3.602,1.6949999999999998,4,20,5,9.875,0.78,1.8,4.875,0.008885233166386985,0,0.11278195488723206,0,TRUE,NA
534,down,400,400,TRUE,3.602,1.655,-1.9469999999999998,4,20,9.88,4.26,1.8,0.64,-5.620000000000001,0,0,0,0,TRUE,NA
535,up,400,400,TRUE,1.655,3.291,1.636,4,20,4.26,8.577,0.64,1.62,4.317,0.007326950970650309,0,0.06466165413535332,0,TRUE,NA
536,down,400,400,TRUE,3.291,2.628,-0.6629999999999998,4,20,8.58,6.917,1.62,1.22,-1.6630000000000003,0.007326950970650309,0,-0.022556390977443237,0,TRUE,NA
537,down,400,400,TRUE,2.628,1.115,-1.5130000000000001,4,20,6.92,2.844,1.22,0.32,-4.0760000000000005,0.015355437918998304,0,-0.24060150375939818,0,TRUE,NA
538,up,400,400,TRUE,1.115,5.628,4.513,4,20,2.82,19.214,0.3,3.02,16.394,0.013138933706635447,0,0.19849624060147084,0,TRUE,NA
539,down,400,400,TRUE,5.628,3.928,-1.7000000000000002,4,20,19.24,12.26,3.02,2,-6.979999999999999,0,0,0,0,TRUE,NA
540,down,400,400,TRUE,3.928,2.046,-1.8820000000000001,4,20,12.26,5.38,2,0.86,-6.88,0,0,0,0,TRUE,NA
541,down,400,400,TRUE,2.046,1.3,-0.7459999999999998,4,20,5.38,3.209,0.86,0.40700000000000003,-2.171,0.010208355710680819,0.00978720969859184,-0.14887218045112385,0.1368421052631583,TRUE,NA
542,up,400,400,TRUE,1.3,2.215,0.9149999999999998,4,20,3.2,5.04,0.42,0.96,1.8399999999999999,0,0,0,0,TRUE,NA
543,up,400,400,TRUE,2.215,2.592,0.3770000000000002,4,20,5.04,6.06,0.96,1.2,1.0199999999999996,0,0,0,0,TRUE,NA
544,up,400,400,TRUE,2.592,3.147,0.5549999999999997,4,20,6.06,7.84,1.2,1.54,1.7800000000000002,0,0,0,0,TRUE,NA
545,down,400,400,TRUE,3.147,2.36,-0.7869999999999999,4,20,7.84,5.899,1.54,1.06,-1.9409999999999998,0.004472135954999683,0,-0.01954887218044768,0,TRUE,NA
546,up,400,400,TRUE,2.36,4.838,2.478,4,20,5.9,15.004,1.06,2.54,9.104,0.008207826816681058,0,0.09624060150376677,0,TRUE,NA
547,up,400,400,TRUE,4.838,5.63,0.7919999999999998,4,20,15.02,19.447000000000003,2.54,3.02,4.427000000000003,0.00978720969859165,0,0.13684210526314441,0,TRUE,NA
548,up,400,400,TRUE,5.63,6.782,1.1520000000000001,4,20,19.46,25.698,3.02,3.72,6.2379999999999995,0.011050125029061416,0,0.15037593984962125,0,TRUE,NA
549,down,400,400,TRUE,6.782,5.902,-0.8799999999999999,4,20,25.72,22.76,3.72,3.1820000000000004,-2.9599999999999973,0,0.00615587011251093,0,-0.04210526315789614,TRUE,NA
550,down,400,400,TRUE,5.902,4.78,-1.1219999999999999,4,20,22.76,17.263,3.18,2.52,-5.497,0.007326950970650309,0,-0.07669172932330116,0,TRUE,NA
551,up,400,400,TRUE,4.78,5.579,0.7989999999999995,4,20,17.26,20.4,2.52,3,3.139999999999997,0,0,0,0,TRUE,NA
552,down,400,400,TRUE,5.579,4.157,-1.4219999999999997,4,20,20.4,14.215,3,2.14,-6.184999999999999,0.008885233166386985,0,-0.11278195488721929,0,TRUE,NA
553,up,400,400,TRUE,4.157,4.987,0.8300000000000001,4,20,14.2,17.326,2.14,2.64,3.1260000000000012,0.009403246919632345,0,0.04511278195489831,0,TRUE,NA
554,up,400,400,TRUE,4.987,6.896,1.9089999999999998,4,20,17.32,26.538999999999998,2.64,3.78,9.218999999999998,0.007880689256523955,0,0.08270676691728092,0,TRUE,NA
555,down,400,400,TRUE,6.896,5.723,-1.173,4,20,26.56,22.33,3.78,3.08,-4.23,0.010259783520851322,0,-0.14736842105263642,0,TRUE,NA
556,up,400,400,TRUE,5.723,6.767,1.0440000000000005,4,20,22.32,26.34,3.08,3.7030000000000003,4.02,0,0.007326950970650471,0,0.02255639097743957,TRUE,NA
557,down,400,400,TRUE,6.767,4.994,-1.7730000000000006,4,20,26.34,19,3.7,2.64,-7.34,0,0,0,0,TRUE,NA
558,down,400,400,TRUE,4.994,3.266,-1.7279999999999998,4,20,18.98,10.47,2.64,1.6,-8.51,0.010259783520851322,0,-0.15037593984961753,0,TRUE,NA
559,down,400,400,TRUE,3.266,1.465,-1.801,4,20,10.46,4.047,1.6,0.502,-6.413000000000001,0.017501879598308432,0.00615587011251093,-0.27518796992481603,-0.054135338345864904,TRUE,NA
560,down,400,400,TRUE,1.465,0.997,-0.4680000000000001,4,20,4.02,2.66,0.5,0.24,-1.3599999999999994,0.014509525002200246,0,-0.22556390977443544,0,TRUE,NA
561,up,400,400,TRUE,0.997,3.15,2.153,4,20,2.64,8.12,0.22,1.54,5.479999999999999,0,0,0,0,TRUE,NA
562,down,400,400,TRUE,3.15,2.503,-0.6469999999999998,4,20,8.12,6.54,1.54,1.154,-1.5799999999999992,0,0.009403246919632553,0,0.036090225563911664,TRUE,NA
563,down,400,400,TRUE,2.503,1.634,-0.8690000000000002,4,20,6.54,4.08,1.16,0.62,-2.46,0,0,0,0,TRUE,NA
564,up,400,400,TRUE,1.634,2.37,0.7360000000000002,4,20,4.08,5.56,0.62,1.06,1.4799999999999995,0,0,0,0,TRUE,NA
565,down,400,400,TRUE,2.37,1.114,-1.256,4,20,5.56,2.741,1.06,0.308,-2.8189999999999995,0.015183093090324803,0.010052493799000702,-0.239097744360899,-0.14436090225563974,TRUE,NA
566,up,400,400,TRUE,1.114,2.483,1.369,4,20,2.72,5.646,0.3,1.12,2.9259999999999997,0.009403246919632763,0,0.09924812030076083,0,TRUE,NA
567,up,400,400,TRUE,2.483,2.867,0.3839999999999999,4,20,5.66,6.86,1.12,1.36,1.2000000000000002,0,0,0,0,TRUE,NA
568,up,400,400,TRUE,2.867,6.352,3.4850000000000003,4,20,6.86,23.233999999999998,1.36,3.46,16.374,0.013138933706636186,0,0.19849624060149867,0,TRUE,NA
569,down,400,400,TRUE,6.352,3.979,-2.373,4,20,23.26,12.732000000000001,3.46,2.04,-10.528,0.010052493799000478,0,-0.14436090225563145,0,TRUE,NA
570,up,400,400,TRUE,3.979,4.487,0.508,4,20,12.72,14.42,2.04,2.34,1.6999999999999993,0,0,0,0,TRUE,NA
571,down,400,400,TRUE,4.487,3.402,-1.085,4,20,14.42,10.280999999999999,2.34,1.68,-4.139000000000001,0.004472135954999881,0,-0.02857142857141664,0,TRUE,NA
572,down,400,400,TRUE,3.402,2.476,-0.9260000000000002,4,20,10.28,6.773,1.68,1.12,-3.5069999999999997,0.009787209698592083,0,-0.13684210526317828,0,TRUE,NA
573,down,400,400,TRUE,2.476,1.36,-1.1159999999999999,4,20,6.76,3.424,1.12,0.446,-3.336,0.00820782681668124,0.009403246919632553,-0.09624060150375328,0.12631578947368519,TRUE,NA
574,up,400,400,TRUE,1.36,1.724,0.3639999999999999,4,20,3.42,3.94,0.46,0.68,0.52,0,0,0,0,FALSE,small_displacement_step
575,up,400,400,TRUE,1.724,2.754,1.03,4,20,3.94,6.56,0.68,1.3,2.6199999999999997,0,0,0,0,TRUE,NA
576,down,400,400,TRUE,2.754,1.602,-1.152,4,20,6.56,3.8259999999999996,1.3,0.6,-2.734,0.009403246919632553,0,-0.018045112781953313,0,TRUE,NA
577,up,400,400,TRUE,1.602,3.06,1.458,4,20,3.82,7.46,0.6,1.48,3.64,0,0,0,0,TRUE,NA
578,up,400,400,TRUE,3.06,5.106,2.046,4,20,7.46,16.463,1.48,2.718,9.003,0.011742858972247746,0.00615587011251093,0.16691729323308488,0.04210526315789552,TRUE,NA
579,down,400,400,TRUE,5.106,2.877,-2.229,4,20,16.48,7.9,2.72,1.36,-8.58,0,0,0,0,TRUE,NA
580,down,400,400,TRUE,2.877,2.516,-0.36099999999999977,4,20,7.9,6.6129999999999995,1.36,1.16,-1.2870000000000008,0.009787209698592083,0,-0.1248120300751939,0,TRUE,NA
581,down,400,400,TRUE,2.516,0.963,-1.553,4,20,6.6,2.461,1.16,0.237,-4.138999999999999,0.013726654823065206,0.0073269509706504615,-0.20902255639097628,-0.0766917293233079,TRUE,NA
582,up,400,400,TRUE,0.963,1.748,0.785,4,20,2.44,3.7,0.22,0.68,1.2600000000000002,0,0,0,0,TRUE,NA
583,up,400,400,TRUE,1.748,3.313,1.5650000000000002,4,20,3.7,8.24,0.68,1.64,4.54,0,0,0,0,TRUE,NA
584,down,400,400,TRUE,3.313,1.17,-2.1430000000000002,4,20,8.24,2.799,1.64,0.34,-5.441000000000001,0.015183093090324978,0,-0.2390977443608982,0,TRUE,NA
585,up,400,400,TRUE,1.17,2.724,1.5540000000000003,4,20,2.78,6.242,0.34,1.28,3.462,0.006155870112510793,0,0.054135338345857396,0,TRUE,NA
586,up,400,400,TRUE,2.724,4.153,1.4289999999999994,4,20,6.26,11.568,1.28,2.14,5.308,0.010052493799000478,0,0.14436090225564366,0,TRUE,NA
587,down,400,400,TRUE,4.153,3.076,-1.0769999999999995,4,20,11.58,8.239,2.14,1.48,-3.3409999999999993,0.004472135954999484,0,-0.028571428571420282,0,TRUE,NA
588,up,400,400,TRUE,3.076,4.754,1.6779999999999995,4,20,8.22,14.602,1.48,2.5,6.382,0.006155870112510793,0,0.054135338345872044,0,TRUE,NA
589,up,400,400,TRUE,4.754,5.964,1.2100000000000009,4,20,14.62,21.185,2.5,3.22,6.5649999999999995,0.011002392084403383,0,0.15488721804511651,0,TRUE,NA
590,down,400,400,TRUE,5.964,1.528,-4.436,4,20,21.2,3.9819999999999998,3.22,0.56,-17.218,0.019358120830939712,0,-0.30977443609022465,0,TRUE,NA
591,up,400,400,TRUE,1.528,2.476,0.948,4,20,3.94,5.88,0.56,1.12,1.94,0,0,0,0,TRUE,NA
592,up,400,400,TRUE,2.476,4.512,2.0359999999999996,4,20,5.88,13.553,1.12,2.36,7.673000000000001,0.009787209698592519,0,0.13684210526315904,0,TRUE,NA
593,up,400,400,TRUE,4.512,6.755,2.2430000000000003,4,20,13.56,25.363,2.36,3.7,11.802999999999999,0.014903196407411575,0,0.23308270676692078,0,TRUE,NA
594,down,400,400,TRUE,6.755,3.456,-3.299,4,20,25.38,10.511,3.7,1.72,-14.869,0.010208355710680591,0,-0.14887218045110234,0,TRUE,NA
595,down,400,400,TRUE,3.456,2.968,-0.488,4,20,10.5,8.454,1.72,1.42,-2.0459999999999994,0.00940324691963318,0,-0.1263157894736872,0,TRUE,NA
596,down,400,400,TRUE,2.968,1.709,-1.259,4,20,8.44,4.36,1.42,0.66,-4.079999999999999,0,0,0,0,TRUE,NA
597,up,400,400,TRUE,1.709,2.441,0.7319999999999998,4,20,4.36,5.84,0.66,1.1,1.4799999999999995,0,0,0,0,TRUE,NA
598,up,400,400,TRUE,2.441,4.126,1.6850000000000005,4,20,5.84,11.798,1.1,2.12,5.958,0.0061558701125113404,0,0.05413533834586367,0,TRUE,NA
599,down,400,400,TRUE,4.126,3.093,-1.0330000000000004,4,20,11.8,8.52,2.12,1.5,-3.280000000000001,0,0,0,0,TRUE,NA
600,up,400,400,TRUE,3.093,4.574,1.4809999999999999,4,20,8.52,13.974,1.5,2.4,5.454000000000001,0.009403246919632345,0,0.12631578947368102,0,TRUE,NA
601,up,400,400,TRUE,4.574,6.126,1.5520000000000005,4,20,13.98,22.211,2.4,3.32,8.230999999999998,0.010208355710680591,0,0.14887218045114012,0,TRUE,NA
602,down,400,400,TRUE,6.126,4.58,-1.5460000000000003,4,20,22.22,15.7,3.32,2.4,-6.52,0,0,0,0,TRUE,NA
603,up,400,400,TRUE,4.58,5.437,0.8570000000000002,4,20,15.7,19.171,2.4,2.918,3.471,0.010208355710680591,0.00615587011251093,0.1488721804511574,-0.024060150375939254,TRUE,NA
604,down,400,400,TRUE,5.437,4.159,-1.2780000000000005,4,20,19.18,13.871,2.92,2.14,-5.308999999999999,0.010208355710681497,0,-0.1488721804511336,0,TRUE,NA
605,up,400,400,TRUE,4.159,5.398,1.2389999999999999,4,20,13.86,18.96,2.14,2.88,5.100000000000001,0,0,0,0,TRUE,NA
606,down,400,400,TRUE,5.398,2.964,-2.4339999999999997,4,20,18.96,8.798,2.88,1.42,-10.162,0.008944271909999532,0,-0.10225563909774178,0,TRUE,NA
607,up,400,400,TRUE,2.964,5.226,2.262,4,20,8.78,17.866,1.42,2.78,9.086,0.009403246919632345,0,0.12631578947369188,0,TRUE,NA
608,down,400,400,TRUE,5.226,2.209,-3.017,4,20,17.88,6.129,2.78,0.96,-11.751,0.010208355710680591,0,-0.14887218045112569,0,TRUE,NA
609,up,400,400,TRUE,2.209,3.602,1.3929999999999998,4,20,6.12,10.18,0.96,1.8,4.06,0,0,0,0,TRUE,NA
610,up,400,400,TRUE,3.602,4.367,0.7650000000000001,4,20,10.18,13.42,1.8,2.26,3.24,0,0,0,0,TRUE,NA
611,down,400,400,TRUE,4.367,2.853,-1.5139999999999998,4,20,13.42,8.113999999999999,2.26,1.36,-5.306000000000001,0.009403246919632345,0,-0.1263157894736935,0,TRUE,NA
612,up,400,400,TRUE,2.853,4.883,2.03,4,20,8.1,15.814,1.36,2.58,7.714,0.009403246919632345,0,0.12631578947368466,0,TRUE,NA
613,up,400,400,TRUE,4.883,6.583,1.7000000000000002,4,20,15.82,24.785,2.58,3.6,8.965,0.011002392084403383,0,0.15488721804511693,0,TRUE,NA
614,down,400,400,TRUE,6.583,5.625,-0.9580000000000002,4,20,24.8,21.384999999999998,3.6,3.02,-3.4150000000000027,0.008885233166386196,0,-0.07368421052629825,0,TRUE,NA
615,down,400,400,TRUE,5.625,4.064,-1.561,4,20,21.38,13.696,3.02,2.08,-7.683999999999999,0.008207826816681058,0,-0.0962406015037359,0,TRUE,NA
616,down,400,400,TRUE,4.064,2.308,-1.7560000000000002,4,20,13.68,6.548,2.08,1.02,-7.132,0.010052493799000478,0,-0.14436090225563541,0,TRUE,NA
617,up,400,400,TRUE,2.308,5.341,3.0330000000000004,4,20,6.54,18.453,1.02,2.8569999999999998,11.913,0.00978720969859165,0.007326950970650471,0.13684210526314664,0.025563909774432698,TRUE,NA
618,up,400,400,TRUE,5.341,6.762,1.4209999999999994,4,20,18.46,25.895999999999997,2.86,3.7,7.435999999999996,0.008207826816681058,0,0.0962406015037565,0,TRUE,NA
619,down,400,400,TRUE,6.762,5.715,-1.0469999999999997,4,20,25.92,22.142,3.7,3.08,-3.7780000000000022,0.006155870112510793,0,-0.05413533834584664,0,TRUE,NA
620,down,400,400,TRUE,5.715,4.581,-1.1339999999999995,4,20,22.14,16.506,3.08,2.4,-5.634,0.009403246919632345,0,-0.12631578947367697,0,TRUE,NA
621,down,400,400,TRUE,4.581,2.659,-1.9220000000000006,4,20,16.5,7.894,2.4,1.24,-8.606,0.009403246919632763,0,-0.1263157894736967,0,TRUE,NA
622,up,400,400,TRUE,2.659,3.266,0.6070000000000002,4,20,7.88,9.38,1.24,1.6,1.5000000000000009,0,0,0,0,TRUE,NA
623,up,400,400,TRUE,3.266,4.14,0.8739999999999997,4,20,9.38,12.718,1.6,2.14,3.337999999999999,0.0061558701125113404,0,0.05413533834585537,0,TRUE,NA
