analysis_name,hold_id,branch,n_samples,full_modal_n,is_full_hold,hold_duration_s,terminal_tail_n_samples,terminal_tail_start_s,u_previous_v,u_cmd_v,delta_u_v,abs_delta_u_v,voltage_bin_width_v,voltage_bin_lower_v,voltage_bin_upper_v,voltage_bin_center_v,voltage_bin,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,terminal_stable,eligible_for_repeatability,exclusion_reason,terminal_tail_fraction,min_repeats_per_bin,max_terminal_s_sd_mm,max_terminal_s_slope_mm_s,max_terminal_p_sd_bar,max_terminal_p_slope_bar_s
local_static_map_repeatability,742,up,400,400,TRUE,4,20,3.8000000000000003,3.552,5.892,2.3400000000000003,2.3400000000000003,0.1,5.800000000000001,5.9,5.8500000000000005,"[5.80, 5.90)",9.8,21.34,1.78,3.18,0.010208355710680591,0,0.14887218045113282,-4.921054684705357e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,743,up,400,400,TRUE,4,20,3.8000000000000003,5.892,6.753,0.8609999999999998,0.8609999999999998,0.1,6.7,6.8,6.75,"[6.70, 6.80)",21.34,26.02,3.18,3.7,0.00978720969859165,0,0.1248120300751622,-5.492005754967949e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,744,down,400,400,TRUE,4,20,3.8000000000000003,6.753,5.773,-0.9800000000000004,0.9800000000000004,0.1,5.7,5.8,5.75,"[5.70, 5.80)",26.04,22.58,3.7,3.12,0,0,2.9072647842119056e-14,4.187251461568364e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,745,down,400,400,TRUE,4,20,3.8000000000000003,5.773,5.251,-0.5219999999999994,0.5219999999999994,0.1,5.2,5.3,5.25,"[5.20, 5.30)",22.58,20.12,3.12,2.8,0,0,2.008482230553545e-14,4.5494843151167395e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,746,up,400,400,TRUE,4,20,3.8000000000000003,5.251,6.302,1.0509999999999993,1.0509999999999993,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",20.12,24.38,2.8,3.42,0.010208355710680591,0,0.14887218045111555,6.561591395067085e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,747,down,400,400,TRUE,4,20,3.8000000000000003,6.302,1.158,-5.144,5.144,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",24.38,3.5700000000000003,3.42,0.36,0.02102629932151389,0,-0.3428571428571425,3.1946082886795844e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,748,up,400,400,TRUE,4,20,3.8000000000000003,1.158,1.865,0.7070000000000001,0.7070000000000001,0.1,1.8,1.9000000000000001,1.85,"[1.80, 1.90)",3.54,4.64,0.36,0.76,0.008207826816681058,0,0.07518796992481729,-3.5797718435061987e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,749,up,400,400,TRUE,4,20,3.8000000000000003,1.865,3.92,2.0549999999999997,2.0549999999999997,0.1,3.9000000000000004,4,3.95,"[3.90, 4.00)",4.64,11.5,0.76,2,0,0,1.3558377834243385e-14,-2.9000659687729526e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,750,down,400,400,TRUE,4,20,3.8000000000000003,3.92,2.715,-1.205,1.205,0.1,2.7,2.8000000000000003,2.75,"[2.70, 2.80)",11.5,7.6,2,1.28,0.009403246919632763,0,-0.12631578947369435,-9.28928254613212e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,751,up,400,400,TRUE,4,20,3.8000000000000003,2.715,6.231,3.516,3.516,0.1,6.2,6.3,6.25,"[6.20, 6.30)",7.6,23.21,1.28,3.38,0.010259783520851322,0,0.15037593984965106,-5.129772901419573e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,752,down,400,400,TRUE,4,20,3.8000000000000003,6.231,4.1,-2.1310000000000002,2.1310000000000002,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",23.22,13.82,3.38,2.1,0.007326950970650309,0,-0.07669172932330559,-2.7822537020936368e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,753,down,400,400,TRUE,4,20,3.8000000000000003,4.1,3.577,-0.5229999999999997,0.5229999999999997,0.1,3.5,3.6,3.55,"[3.50, 3.60)",13.82,11.4,2.1,1.8,0,0,1.8887806828885176e-14,1.0377733028388348e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,754,down,400,400,TRUE,4,20,3.8000000000000003,3.577,2.165,-1.412,1.412,0.1,2.1,2.2,2.1500000000000004,"[2.10, 2.20)",11.4,6.06,1.8,0.94,0,0,1.0023365823100693e-14,8.151865083383783e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,755,up,400,400,TRUE,4,20,3.8000000000000003,2.165,3.341,1.1760000000000002,1.1760000000000002,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",6.06,9.3,0.94,1.64,0,0,-5.944589112171403e-15,-1.318762898101616e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,756,down,400,400,TRUE,4,20,3.8000000000000003,3.341,1.975,-1.366,1.366,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",9.3,5.34,1.64,0.82,0.010208355710680591,0,-0.14887218045112982,-6.59381449050808e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,757,up,400,400,TRUE,4,20,3.8000000000000003,1.975,5.341,3.366,3.366,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",5.32,18.32,0.82,2.84,0.010208355710680591,0,0.14887218045114675,-1.5227197823990744e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,758,down,400,400,TRUE,4,20,3.8000000000000003,5.341,1.774,-3.567,3.567,0.1,1.7000000000000002,1.8000000000000003,1.7500000000000002,"[1.70, 1.80)",18.32,4.82,2.84,0.7,0.008885233166386196,0,-0.11278195488721766,1.1373710787791849e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,759,up,400,400,TRUE,4,20,3.8000000000000003,1.774,3.135,1.3609999999999998,1.3609999999999998,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",4.82,8.36,0.7,1.52,0,0,1.464535178743676e-14,-7.159543687012397e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,760,down,400,400,TRUE,4,20,3.8000000000000003,3.135,1.552,-1.5829999999999997,1.5829999999999997,0.1,1.5,1.6,1.55,"[1.50, 1.60)",8.36,4.06,1.52,0.56,0,0,1.6276190911943276e-16,9.698027153655102e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,761,up,400,400,TRUE,4,20,3.8000000000000003,1.552,4.498,2.946,2.946,0.1,4.4,4.5,4.45,"[4.40, 4.50)",4.06,13.82,0.56,2.34,0.008885233166386196,0,0.11278195488723469,3.625087122249527e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,762,down,400,400,TRUE,4,20,3.8000000000000003,4.498,2.421,-2.0770000000000004,2.0770000000000004,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",13.82,6.6,2.34,1.08,0.010052493799000925,0.010052493799000702,-0.14436090225564324,0.14436090225563836,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,763,up,400,400,TRUE,4,20,3.8000000000000003,2.421,4.78,2.3590000000000004,2.3590000000000004,0.1,4.7,4.8,4.75,"[4.70, 4.80)",6.6,15.3,1.1,2.52,0.010052493799001371,0,0.1443609022556743,4.21434758828939e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,764,up,400,400,TRUE,4,20,3.8000000000000003,4.78,6.142,1.362,1.362,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",15.3,22.64,2.52,3.34,0.010052493799000478,0,0.14436090225561973,-1.5952214316183979e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,765,down,400,400,TRUE,4,20,3.8000000000000003,6.142,4.724,-1.4180000000000001,1.4180000000000001,0.1,4.7,4.8,4.75,"[4.70, 4.80)",22.66,16.78,3.34,2.48,0.00978720969859165,0,-0.13684210526317678,1.359411749466493e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,766,up,400,400,TRUE,4,20,3.8000000000000003,4.724,6.256,1.532,1.532,0.1,6.2,6.3,6.25,"[6.20, 6.30)",16.78,23.54,2.48,3.4,0.004472135954999484,0,0.028571428571427977,-5.529170670335641e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,767,down,400,400,TRUE,4,20,3.8000000000000003,6.256,5.404,-0.8520000000000003,0.8520000000000003,0.1,5.4,5.5,5.45,"[5.40, 5.50)",23.56,20.5,3.4,2.88,0,0,-1.8198483384280106e-14,2.5556866309436675e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,768,down,400,400,TRUE,4,20,3.8000000000000003,5.404,4.527,-0.8769999999999998,0.8769999999999998,0.1,4.5,4.6,4.55,"[4.50, 4.60)",20.5,16.26,2.88,2.36,0.009403246919634015,0,-0.12631578947370184,-1.9486675542230184e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,769,down,400,400,TRUE,4,20,3.8000000000000003,4.527,3.812,-0.7150000000000003,0.7150000000000003,0.1,3.8000000000000003,3.9000000000000004,3.8500000000000005,"[3.80, 3.90)",16.24,12.74,2.36,1.94,0.004472135954999484,0,-0.028571428571415397,3.742994293967148e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,770,up,400,400,TRUE,4,20,3.8000000000000003,3.812,6.121,2.3090000000000006,2.3090000000000006,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",12.74,22.98,1.94,3.32,0.008207826816681058,0,0.09624060150375616,1.4408806171395092e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,771,down,400,400,TRUE,4,20,3.8000000000000003,6.121,1.383,-4.738,4.738,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",23,4.1,3.32,0.48,0.022918620331397313,0,-0.37142857142856595,-2.0846538510471523e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,772,up,400,400,TRUE,4,20,3.8000000000000003,1.383,6.332,4.949,4.949,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",4.06,23.88,0.48,3.44,0.013726654823064902,0,0.20902255639097259,-1.5498159091201008e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,773,down,400,400,TRUE,4,20,3.8000000000000003,6.332,1.775,-4.557,4.557,0.1,1.7000000000000002,1.8000000000000003,1.7500000000000002,"[1.70, 1.80)",23.9,5.02,3.44,0.7,0.020799797569865015,0,-0.3383458646616415,1.1373710787791849e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,774,up,400,400,TRUE,4,20,3.8000000000000003,1.775,3.364,1.589,1.589,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",4.98,9.42,0.7,1.66,0,0,-4.459038906423357e-15,7.204403085697546e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,775,down,400,400,TRUE,4,20,3.8000000000000003,3.364,1.548,-1.8159999999999998,1.8159999999999998,0.1,1.5,1.6,1.55,"[1.50, 1.60)",9.42,4.16,1.66,0.56,0,0,5.076966933285411e-16,9.698027153655102e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,776,up,400,400,TRUE,4,20,3.8000000000000003,1.548,4.887,3.3389999999999995,3.3389999999999995,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",4.16,16,0.56,2.58,0.008885233166386196,0,0.11278195488720674,1.813466974449467e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,777,down,400,400,TRUE,4,20,3.8000000000000003,4.887,3.568,-1.3189999999999995,1.3189999999999995,0.1,3.5,3.6,3.55,"[3.50, 3.60)",16.02,11,2.58,1.78,0.004472135954999484,0,-0.0255639097744317,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,778,up,400,400,TRUE,4,20,3.8000000000000003,3.568,5.015,1.4469999999999996,1.4469999999999996,0.1,5,5.1,5.05,"[5.00, 5.10)",11,16.88,1.78,2.66,0.009403246919632345,0,0.12631578947368466,-4.350103614442765e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,779,down,400,400,TRUE,4,20,3.8000000000000003,5.015,1.498,-3.5169999999999995,3.5169999999999995,0.1,1.4000000000000001,1.5000000000000002,1.4500000000000002,"[1.40, 1.50)",16.88,4.18,2.66,0.54,0.02079979756986524,0,-0.3353383458646701,8.338389794801189e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,780,up,400,400,TRUE,4,20,3.8000000000000003,1.498,2.215,0.7169999999999999,0.7169999999999999,0.1,2.2,2.3000000000000003,2.25,"[2.20, 2.30)",4.14,5.52,0.54,0.96,0,0,-4.13314945188128e-15,-4.1693077020943045e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,781,up,400,400,TRUE,4,20,3.8000000000000003,2.215,3.359,1.1440000000000001,1.1440000000000001,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",5.52,9.06,0.96,1.66,0,0,3.680394034781645e-17,7.204403085697546e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,782,down,400,400,TRUE,4,20,3.8000000000000003,3.359,2.649,-0.71,0.71,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",9.06,7.18,1.66,1.24,0.004472135954999484,0,-0.028571428571441782,6.797058747332465e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,783,up,400,400,TRUE,4,20,3.8000000000000003,2.649,5.284,2.635,2.635,0.1,5.2,5.3,5.25,"[5.20, 5.30)",7.16,17.88,1.24,2.82,0.010208355710680591,0,0.14887218045111755,1.513382266358833e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,784,down,400,400,TRUE,4,20,3.8000000000000003,5.284,4.601,-0.6829999999999998,0.6829999999999998,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",17.9,15.6,2.82,2.4,0,0,-3.2953506397587216e-14,-4.0791376859491647e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,785,down,400,400,TRUE,4,20,3.8000000000000003,4.601,2.694,-1.907,1.907,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",15.6,7.76,2.4,1.26,0.008885233166386196,0,-0.11278195488720756,2.107173794144695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,786,down,400,400,TRUE,4,20,3.8000000000000003,2.694,1.241,-1.4529999999999998,1.4529999999999998,0.1,1.2000000000000002,1.3000000000000003,1.2500000000000002,"[1.20, 1.30)",7.74,3.36,1.26,0.38,0.015355437918998304,0,-0.2406015037594024,-1.7898859217530994e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,787,up,400,400,TRUE,4,20,3.8000000000000003,1.241,2.696,1.455,1.455,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",3.32,6.72,0.38,1.26,0.004472135954999484,0,0.010526315789479119,2.107173794144695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,788,down,400,400,TRUE,4,20,3.8000000000000003,2.696,1.584,-1.112,1.112,0.1,1.5,1.6,1.55,"[1.50, 1.60)",6.72,4.02,1.26,0.58,0.004472135954999484,0.010208355710680819,-0.007518796992480198,-0.136842105263157,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,789,up,400,400,TRUE,4,20,3.8000000000000003,1.584,3.971,2.387,2.387,0.1,3.9000000000000004,4,3.95,"[3.90, 4.00)",4.02,11.26,0.58,2.02,0.004472135954999484,0,0.028571428571422534,-3.326108645635202e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,790,up,400,400,TRUE,4,20,3.8000000000000003,3.971,5.097,1.1260000000000003,1.1260000000000003,0.1,5,5.1,5.05,"[5.00, 5.10)",11.28,16.86,2.02,2.7,0.011050125029061416,0,0.15037593984963027,4.803608054329254e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,791,up,400,400,TRUE,4,20,3.8000000000000003,5.097,6.132,1.0349999999999993,1.0349999999999993,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",16.88,22.57,2.7,3.32,0.010259783520851322,0,0.15037593984962633,1.4408806171395092e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,792,down,400,400,TRUE,4,20,3.8000000000000003,6.132,4.081,-2.0509999999999993,2.0509999999999993,0.1,4,4.1,4.05,"[4.00, 4.10)",22.58,13.6,3.32,2.1,0.010208355710680591,0,-0.14887218045112502,-2.7822537020936368e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,793,up,400,400,TRUE,4,20,3.8000000000000003,4.081,4.398,0.3169999999999993,0.3169999999999993,0.1,4.3,4.3999999999999995,4.35,"[4.30, 4.40)",13.58,14.44,2.1,2.28,0,0,2.1932144823490353e-14,-2.492522497764585e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,794,up,400,400,TRUE,4,20,3.8000000000000003,4.398,6.621,2.2230000000000008,2.2230000000000008,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",14.44,25.2,2.28,3.62,0.012977713690460727,0,0.19248120300750066,1.5770971846344015e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,795,down,400,400,TRUE,4,20,3.8000000000000003,6.621,5.689,-0.9320000000000004,0.9320000000000004,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",25.22,21.96,3.62,3.06,0,0,2.37824110770043e-14,6.072944692688911e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,796,down,400,400,TRUE,4,20,3.8000000000000003,5.689,2.469,-3.22,3.22,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",21.96,7.3,3.06,1.12,0.009787209698591759,0,-0.12481203007520313,1.9396054307310205e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,797,up,400,400,TRUE,4,20,3.8000000000000003,2.469,5.357,2.8880000000000003,2.8880000000000003,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",7.28,18.88,1.12,2.86,0.010208355710680591,0,0.14887218045112754,-2.0211692034423423e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,798,down,400,400,TRUE,4,20,3.8000000000000003,5.357,4.363,-0.9939999999999998,0.9939999999999998,0.1,4.3,4.3999999999999995,4.35,"[4.30, 4.40)",18.9,15.02,2.86,2.26,0,0,4.639929723810123e-15,5.435795509933227e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,799,down,400,400,TRUE,4,20,3.8000000000000003,4.363,1.366,-2.9970000000000003,2.9970000000000003,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",15.02,3.92,2.26,0.46,0.021618705350983265,0,-0.35187969924811685,1.279044929045394e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,800,up,400,400,TRUE,4,20,3.8000000000000003,1.366,6.288,4.922000000000001,4.922000000000001,0.1,6.2,6.3,6.25,"[6.20, 6.30)",3.88,23.5,0.46,3.42,0.012311740225021586,0,0.18045112781952816,6.561591395067085e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,801,down,400,400,TRUE,4,20,3.8000000000000003,6.288,2.413,-3.8750000000000004,3.8750000000000004,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",23.52,6.94,3.42,1.08,0.008885233166386591,0,-0.11278195488721528,1.6676779589602378e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,802,down,400,400,TRUE,4,20,3.8000000000000003,2.413,1.558,-0.8549999999999998,0.8549999999999998,0.1,1.5,1.6,1.55,"[1.50, 1.60)",6.92,4.2,1.08,0.58,0,0,-5.5645074041872735e-15,3.964709788945392e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,803,up,400,400,TRUE,4,20,3.8000000000000003,1.558,5.633,4.075,4.075,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",4.2,19.96,0.58,3.02,0.010208355710680591,0,0.14887218045114692,-9.334593163592112e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,804,down,400,400,TRUE,4,20,3.8000000000000003,5.633,4.528,-1.1050000000000004,1.1050000000000004,0.1,4.5,4.6,4.55,"[4.50, 4.60)",20,15.64,3.02,2.36,0,0,1.2326400582611367e-14,-1.9486675542230184e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,805,down,400,400,TRUE,4,20,3.8000000000000003,4.528,1.188,-3.34,3.34,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",15.64,3.41,2.36,0.36,0.01641565363336248,0,-0.25563909774436316,3.1946082886795844e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,806,up,400,400,TRUE,4,20,3.8000000000000003,1.188,1.996,0.808,0.808,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",3.38,4.82,0.36,0.84,0.007326950970650634,0,0.07669172932331407,7.454086006919028e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,807,up,400,400,TRUE,4,20,3.8000000000000003,1.996,3.949,1.9529999999999998,1.9529999999999998,0.1,3.9000000000000004,4,3.95,"[3.90, 4.00)",4.82,11.4,0.84,2.02,0.010052493799000478,0,0.1443609022556578,-3.326108645635202e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,808,down,400,400,TRUE,4,20,3.8000000000000003,3.949,2.563,-1.3859999999999997,1.3859999999999997,0.1,2.5,2.6,2.55,"[2.50, 2.60)",11.42,7,2.02,1.18,0,0,-1.1165633599929088e-14,-9.743337771115092e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,809,up,400,400,TRUE,4,20,3.8000000000000003,2.563,5.666,3.103,3.103,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",7,19.96,1.18,3.04,0.012814465510343475,0,0.18947368421054597,-1.4319087374024795e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,810,down,400,400,TRUE,4,20,3.8000000000000003,5.666,4.416,-1.25,1.25,0.1,4.4,4.5,4.45,"[4.40, 4.50)",19.98,14.96,3.04,2.3,0,0,-5.654397366500834e-15,-2.9909719188078527e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,811,up,400,400,TRUE,4,20,3.8000000000000003,4.416,6.713,2.2969999999999997,2.2969999999999997,0.1,6.7,6.8,6.75,"[6.70, 6.80)",14.96,25.68,2.3,3.68,0.008944271909998969,0,0.10526315789471959,1.0232359432363152e-14,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,812,down,400,400,TRUE,4,20,3.8000000000000003,6.713,4.224,-2.489,2.489,0.1,4.2,4.3,4.25,"[4.20, 4.30)",25.7,14.64,3.68,2.18,0.008207826816681788,0,-0.0962406015037669,-2.2383987585520707e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,813,up,400,400,TRUE,4,20,3.8000000000000003,4.224,4.608,0.38399999999999945,0.38399999999999945,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",14.62,15.76,2.18,2.42,0,0,-1.6639880744216252e-14,4.168942065791094e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,814,up,400,400,TRUE,4,20,3.8000000000000003,4.608,5.944,1.3360000000000003,1.3360000000000003,0.1,5.9,6,5.95,"[5.90, 6.00)",15.76,22.12,2.42,3.22,0.00978720969859165,0,0.1368421052631621,4.232656984066661e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,815,down,400,400,TRUE,4,20,3.8000000000000003,5.944,2.532,-3.412,3.412,0.1,2.5,2.6,2.55,"[2.50, 2.60)",22.14,7.52,3.22,1.16,0.010208355710680852,0,-0.130827067669166,7.929419577890784e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,816,up,400,400,TRUE,4,20,3.8000000000000003,2.532,4.023,1.4909999999999997,1.4909999999999997,0.1,4,4.1,4.05,"[4.00, 4.10)",7.5,12.42,1.16,2.06,0.007326950970650309,0,0.06766917293233063,7.522977677075389e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,817,up,400,400,TRUE,4,20,3.8000000000000003,4.023,6.786,2.763,2.763,0.1,6.7,6.8,6.75,"[6.70, 6.80)",12.42,26.14,2.06,3.72,0.011239029738980088,0,0.1533834586466599,4.160155334847338e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,818,down,400,400,TRUE,4,20,3.8000000000000003,6.786,4.345,-2.441,2.441,0.1,4.3,4.3999999999999995,4.35,"[4.30, 4.40)",26.16,15.36,3.72,2.26,0,0,-6.670892323350887e-15,5.435795509933227e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,819,down,400,400,TRUE,4,20,3.8000000000000003,4.345,3.077,-1.2679999999999998,1.2679999999999998,0.1,3,3.1,3.05,"[3.00, 3.10)",15.36,9.54,2.26,1.48,0.009787209698592519,0,-0.1368421052631677,-9.878818404720225e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
