source_file,controller,filename_branch,inferred_branch,filename_branch_mismatch,segment_id,xref_mm,n_samples,duration_s,tail_n_samples,median_dt_ms,u_ss_v,s_ss_mm,p_ss_bar,tracking_error_mm,abs_tracking_error_mm,u_tail_sd_v,s_tail_sd_mm,p_tail_sd_bar,u_tail_slope_v_s,s_tail_slope_mm_s,p_tail_slope_bar_s,matched_s_ref_mm,match_distance_mm,original_u_ff_v,original_p_ff_bar,exclusion_reason,keep_for_corrected_lookup,raw_u_correction_v,raw_p_correction_bar
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,143,10.894,400,4,100,10,3.064,10.62,1.54,-0.2740000000000009,0.2740000000000009,0.003927049423131549,0.007722458393307903,0.0034289321599553085,0.008873087308730394,-0.017401740174018288,0.0025562556255623184,10.893768844221109,2.3115577889143424e-4,3.26079952553516,1.755986297802941,NA,TRUE,-0.19679952553515978,-0.21598629780294099
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,144,10.76,400,4,100,10,3.053,10.46,1.5,-0.29999999999999893,0.29999999999999893,3.379976689895939e-4,0,0,5.850585058497507e-4,0,0,10.760100502512564,1.005025125646597e-4,3.233502173403224,1.7381564909601177,NA,TRUE,-0.18050217340322394,-0.2381564909601177
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,145,10.626,400,4,100,10,2.989,10.4,1.5,-0.2259999999999991,0.2259999999999991,0.005021167315686676,0.010032271160931625,0,0.014869486948693889,-0.02967896789679047,0,10.626432160804022,4.3216080402253e-4,3.2056459966341593,1.7210836353964187,NA,TRUE,-0.2166459966341594,-0.22108363539641873
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,146,10.493,400,4,100,10,3.013,10.16,1.48,-0.3330000000000002,0.3330000000000002,4.6056618647178754e-4,0,0,7.380738073806869e-4,0,0,10.492763819095478,2.361809045225982e-4,3.1767148054679435,1.704221371172804,NA,TRUE,-0.1637148054679436,-0.22422137117280405
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,147,10.359,400,4,100,10,2.937,10.12,1.48,-0.23900000000000077,0.23900000000000077,6.966006928310027e-4,0,0.008459051693633021,7.956795679566376e-4,0,-1.3201320132017272e-4,10.359095477386935,9.547738693527208e-5,3.1457534080288534,1.6863030723501566,NA,TRUE,-0.20875340802885356,-0.20630307235015666
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,148,10.225,400,4,100,10,2.969,9.86,1.44,-0.3650000000000002,0.3650000000000002,0.004878317312145529,0.009756634624291926,0,0.001716171617161501,-0.00434443444344602,0,10.225427135678393,4.2713567839314237e-4,3.1131862237957897,1.6677001787491117,NA,TRUE,-0.14418622379578983,-0.22770017874911175
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,149,10.092,400,4,100,10,2.889,9.82,1.44,-0.27200000000000024,0.27200000000000024,0.004988876515698482,0.009951397039124647,0,0.014389438943893561,-0.02862286228622832,0,10.091758793969849,2.4120603015198583e-4,3.0790132527687524,1.648412690369668,NA,TRUE,-0.19001325276875258,-0.20841269036966814
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,150,9.958,400,4,100,10,2.91,9.58,1.4,-0.3780000000000001,0.3780000000000001,0.0017262091355911063,0.003428932159955232,0.0028141058827257964,0.0010057005700571681,3.600360036021809e-5,-0.0015841584158416992,9.958090452261306,9.045226130588446e-5,3.044421126064581,1.6292967926591235,NA,TRUE,-0.13442112606458068,-0.22929679265912362
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,151,9.824,400,4,100,10,2.821,9.56,1.4,-0.26399999999999935,0.26399999999999935,0.004561355017531496,0.009211323729437388,0,0.01218661866186584,-0.02484248424842515,0,9.824422110552764,4.2211055276375475e-4,3.010828754785661,1.6099951068470628,NA,TRUE,-0.18982875478566097,-0.2099951068470629
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,152,9.691,400,4,100,10,2.851,9.3,1.38,-0.391,0.391,3.2659863237105444e-4,0,0,5.544554455445145e-4,0,0,9.69075376884422,2.4623115578137345e-4,2.9781849397849514,1.5904122034406876,NA,TRUE,-0.12718493978495138,-0.21041220344068767
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,153,9.557,400,4,100,10,2.764,9.28,1.38,-0.277000000000001,0.277000000000001,4.7609522856968233e-4,0,0,6.732673267332144e-4,0,0,9.55708542713568,8.542713568004956e-5,2.946747322424262,1.5709464503576025,NA,TRUE,-0.1827473224242624,-0.1909464503576026
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,154,9.423,400,4,100,10,2.795,9.02,1.34,-0.40300000000000047,0.40300000000000047,2.726599243442607e-4,0,0,4.0804080408057304e-4,0,0,9.423417085427136,4.170854271361435e-4,2.9122545319079727,1.550300798918712,NA,TRUE,-0.11725453190797275,-0.210300798918712
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,155,9.29,400,4,100,10,2.712,8.98,1.34,-0.3099999999999987,0.3099999999999987,4.6882617226230727e-4,0,0,7.104710471048822e-4,0,0,9.289748743718594,2.51256281405432e-4,2.8747065682360806,1.5284752491240161,NA,TRUE,-0.16270656823608043,-0.18847524912401603
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,156,9.156,400,4,100,10,2.726,8.74,1.3,-0.41600000000000037,0.41600000000000037,0.004461960433384839,0.009025217197084066,0,0.010063006300630409,-0.02066606660666088,0,9.156080402010051,8.040201005066194e-5,2.834103431408587,1.5054698009735152,NA,TRUE,-0.10810343140858691,-0.2054698009735152
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,157,9.022,400,4,100,10,2.651,8.68,1.3,-0.3420000000000005,0.3420000000000005,4.7258156262541866e-4,0,0,6.930693069306787e-4,0,0,9.022412060301509,4.1206030150853223e-4,2.795242209825759,1.483676376774938,NA,TRUE,-0.1442422098257592,-0.18367637677493787
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,158,8.889,400,4,100,10,2.673,8.44,1.26,-0.44899999999999984,0.44899999999999984,4.0201512610364053e-4,0,0,7.320732073210718e-4,0,0,8.888743718592966,2.5628140703304325e-4,2.7616128829627904,1.4645198018934154,NA,TRUE,-0.08861288296279035,-0.20451980189341534
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,159,8.755,400,4,100,10,2.59,8.42,1.26,-0.33500000000000085,0.33500000000000085,0,0,0,0,0,0,8.755075376884424,7.537688442305068e-5,2.7332154508196793,1.4480000763289471,NA,TRUE,-0.14321545081967946,-0.1880000763289471
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,160,8.621,400,4,100,10,2.618,8.18,1.24,-0.4410000000000007,0.4410000000000007,0.003557379582635153,0.007550503361372577,0.008923920866769481,0.0049816981698164895,-0.012229222922291337,0.023654365436543555,8.62140703517588,4.070351758791446e-4,2.706930434030854,1.4322780268081232,NA,TRUE,-0.08893043403085432,-0.19227802680812323
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,161,8.488,400,4,100,10,2.526,8.18,1.24,-0.30799999999999983,0.30799999999999983,0.004333041948245277,0.008923920866769283,0,0.011572157215721945,-0.02343834383438411,0,8.487738693467337,2.6130653266243087e-4,2.6800627723192445,1.4156633573766966,NA,TRUE,-0.1540627723192447,-0.17566335737669658
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,162,8.354,400,4,100,10,2.564,7.92,1.2,-0.4339999999999993,0.4339999999999993,0.00292773225579398,0.005453198486885941,0,0.0051479147914791305,-0.008256825682568792,0,8.354070351758795,7.035175879543942e-5,2.652612465684851,1.398156068034668,NA,TRUE,-0.08861246568485104,-0.19815606803466812
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,163,8.22,400,4,100,10,2.471,7.92,1.2,-0.3000000000000007,0.3000000000000007,0.0014381174563232989,0.002814105882725859,0,0.0018355835583558982,-0.002304230423041783,0,8.220402010050252,4.0201005025153336e-4,2.6245795141276735,1.3797561587820366,NA,TRUE,-0.15357951412767346,-0.17975615878203666
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,164,8.087,400,4,100,10,2.496,7.68,1.16,-0.40700000000000003,0.40700000000000003,0.0032308331477008193,0.006759953379792478,0,0.005599159915991538,-0.011101110111011524,0,8.086733668341708,2.663316582918185e-4,2.593595948719692,1.3594581646097186,NA,TRUE,-0.0975959487196918,-0.19945816460971866
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,165,7.953,400,4,100,10,2.42,7.62,1.16,-0.3330000000000002,0.3330000000000002,5.02418393795636e-4,0,0,7.002700270024595e-4,0,0,7.953065326633166,6.53266331660518e-5,2.554605946249424,1.334599888963397,NA,TRUE,-0.13460594624942424,-0.17459988896339707
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,166,7.819,400,4,100,10,2.428,7.38,1.12,-0.43900000000000006,0.43900000000000006,3.144660377351855e-4,0,0,5.214521452146215e-4,0,0,7.819396984924624,3.969849246239221e-4,2.5076095067168707,1.3051813318430718,NA,TRUE,-0.07960950671687073,-0.18518133184307173
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,167,7.686,400,4,100,10,2.354,7.28,1.1,-0.4059999999999997,0.4059999999999997,0.004216501973068401,0.008326663997864353,0,0.010706870687069365,-0.020570057005698677,0,7.68572864321608,2.713567839203179e-4,2.448820737602086,1.2696743474206211,NA,TRUE,-0.09482073760208598,-0.16967434742062104
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,168,7.552,400,4,100,10,2.3434999999999997,7.04,1.06,-0.5119999999999996,0.5119999999999996,5.025189076295507e-4,0,0,0.0011689168916887566,0,0,7.552060301507538,6.0301507538440546e-5,2.384167395378032,1.231895635121452,NA,TRUE,-0.0406673953780321,-0.171895635121452
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,169,7.418,400,4,100,10,2.265,6.92,1.06,-0.4980000000000002,0.4980000000000002,0.004948788240620738,0.009756634624291492,0,0.014665466546654831,-0.028058805880587692,0,7.418391959798996,3.9195979899542266e-4,2.3136494800447083,1.1918451949455644,NA,TRUE,-0.04864948004470815,-0.13184519494556435
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,170,7.285,400,4,100,10,2.257,6.68,1.02,-0.6050000000000004,0.6050000000000004,2.842676218075124e-4,0,0,4.4644464446460895e-4,0,0,7.284723618090453,2.76381909547041e-4,2.2500751445053777,1.1556558275791455,NA,TRUE,0.006924855494622406,-0.13565582757914552
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,171,7.151,400,4,100,10,2.173,6.6,1,-0.5510000000000002,0.5510000000000002,0.002187637441569737,0.003938927711338738,0,0.003285328532853182,-0.0045364536453636585,0,7.15105527638191,5.527638190994111e-5,2.1903578281705265,1.1213382770695746,NA,TRUE,-0.017357828170526446,-0.12133827706957456
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,172,7.017,400,4,100,10,2.171,6.36,0.96,-0.657,0.657,0.0037145632041977864,0.007369058983549583,0,0.008352835283528705,-0.015841584158416657,0,7.017386934673367,3.869346733669232e-4,2.133435424716848,1.0882337797707715,NA,TRUE,0.037564575283151935,-0.12823377977077155
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,173,6.884,400,4,100,10,2.071,6.32,0.96,-0.5640000000000001,0.5640000000000001,0.005035590503324371,0.010018165319240893,0,0.014220222022201577,-0.027938793879388364,0,6.883718592964825,2.8140703517554044e-4,2.078479301627633,1.0561765990709715,NA,TRUE,-0.007479301627632662,-0.09617659907097154
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,174,6.75,400,4,100,10,2.1,6.04,0.92,-0.71,0.71,0.0014430607202832134,0.002814105882725734,0,5.484548454842315e-4,2.4002400239948909e-4,0,6.750050251256281,5.025125628144167e-5,2.031525770213663,1.028456510542938,NA,TRUE,0.06847422978633722,-0.10845651054293792
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,175,6.616,400,4,100,10,2.001,6.04,0.92,-0.5759999999999996,0.5759999999999996,0.0041899832453078075,0.008326663997864723,0,0.009707770777077735,-0.01872187218722062,0,6.616381909547739,3.8190954773931196e-4,1.9959533402128755,1.006731337332443,NA,TRUE,0.005046659787124375,-0.08673133733244287
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,176,6.483,400,4,100,10,2.034,5.8,0.88,-0.6829999999999998,0.6829999999999998,4.988876515698039e-4,0,0,0.0012505250525054249,0,0,6.4827135678391965,2.864321608031517e-4,1.9717620116252697,0.9910010794394856,NA,TRUE,0.06223798837473016,-0.11100107943948556
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,177,6.349,400,4,100,10,1.957,5.76,0.88,-0.5890000000000004,0.5890000000000004,0.0043556418771079205,0.008584693919818755,0,0.011332133213321494,-0.021506150615061934,0,6.349045226130654,4.522613065383041e-5,1.9391053100999431,0.9705167246489038,NA,TRUE,0.017894689900056937,-0.09051672464890381
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,178,6.215,400,4,100,10,1.961,5.54,0.84,-0.6749999999999998,0.6749999999999998,0.004898195916082109,0.009587449708822266,0,0.01413861386138635,-0.02730273027302816,0,6.215376884422112,3.768844221117007e-4,1.8963863736241255,0.9443246339988532,NA,TRUE,0.06461362637587453,-0.10432463399885328
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,179,6.082,400,4,100,10,1.872,5.48,0.84,-0.6019999999999994,0.6019999999999994,4.988876515698039e-4,0,0,0.0012013201320130336,0,0,6.081708542713568,2.9145728643165114e-4,1.8436052021978164,0.912424807489334,NA,TRUE,0.02839479780218368,-0.072424807489334
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,180,5.948,400,4,100,10,1.881,5.22,0.78,-0.7280000000000006,0.7280000000000006,0.004872630219144995,0.009648363026488659,0,0.006907290729073192,-0.01171317131713206,0,5.948040201005026,4.020100502533097e-5,1.7854281419392066,0.8772845548676623,NA,TRUE,0.09557185806079338,-0.0972845548676623
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,181,5.814,400,4,100,10,1.781,5.18,0.78,-0.6340000000000003,0.6340000000000003,0.0044830883114300515,0.008703882797785093,0,0.01201740174017378,-0.02235823582358332,0,5.814371859296482,3.718592964823131e-4,1.7299337462988773,0.8432980674873959,NA,TRUE,0.05106625370112261,-0.06329806748739586
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,182,5.681,400,4,100,10,1.795,4.92,0.72,-0.7610000000000001,0.7610000000000001,0.0026932575746920835,0.00575246982529336,0,-0.0024548454845482693,0.006468646864687152,0,5.68070351758794,2.964824120601506e-4,1.6771220152768282,0.8104653453485344,NA,TRUE,0.11787798472317168,-0.09046534534853445
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,183,5.547,400,4,100,10,1.691,4.9,0.72,-0.6469999999999994,0.6469999999999994,0.0018171739630869909,0.003428932159955385,0,0.0026768676867683166,-0.0034203420342037525,0,5.547035175879397,3.517587939771971e-5,1.6269929488730597,0.7787863884510782,NA,TRUE,0.06400705112694038,-0.0587863884510782
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,184,5.413,400,4,100,10,1.704,4.66,0.68,-0.7530000000000001,0.7530000000000001,0.004188235085488053,0.008459051693633209,0,0.007339333933393276,-0.01338133813381405,0,5.413366834170855,3.668341708547018e-4,1.5834699706459652,0.7513694579075959,NA,TRUE,0.12053002935403478,-0.07136945790759586
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,185,5.28,400,4,100,10,1.624,4.62,0.68,-0.6600000000000001,0.6600000000000001,0.00178147028143509,0.002814105882725734,0,0.0025652565256522155,-0.002136213621363001,0,5.2796984924623125,3.0150753768776184e-4,1.547444945962946,0.728829696289392,NA,TRUE,0.0765550540370541,-0.04882969628939193
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,186,5.146,400,4,100,10,1.643,4.4,0.64,-0.7459999999999996,0.7459999999999996,4.902071300002521e-4,0,0,0.0012223222322231457,0,0,5.146030150753769,3.0150753769220273e-5,1.5189178748240024,0.7111671035964664,NA,TRUE,0.12408212517599759,-0.07116710359646639
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,187,5.012,400,4,100,10,1.561,4.38,0.64,-0.6319999999999997,0.6319999999999997,4.8241815132447577e-4,0,0,0.0011053105310535661,0,0,5.012361809045227,3.6180904522709056e-4,1.4909630028585317,0.6943780701313857,NA,TRUE,0.07003699714146827,-0.054378070131385736
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,188,4.879,400,4,100,10,1.564,4.18,0.6,-0.6989999999999998,0.6989999999999998,3.8612291966532656e-4,0,0,7.020702070202711e-4,0,0,4.878693467336683,3.065326633162613e-4,1.456429653067196,0.6741838534436462,NA,TRUE,0.10757034693280398,-0.0741838534436462
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,189,4.745,400,4,100,10,1.479,4.14,0.6,-0.6050000000000004,0.6050000000000004,0.0011485168301296085,0,0,0.0013123312331234658,0,0,4.745025125628141,2.5125628140720835e-5,1.4153178254499963,0.6505844535332478,NA,TRUE,0.0636821745500038,-0.05058445353324781
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,190,4.611,400,4,100,10,1.491,3.9,0.54,-0.7109999999999999,0.7109999999999999,0.0011666666666666785,0.0020000000000000018,0.006289320754704408,4.350435043503997e-4,7.320732073206499e-4,2.5202520252015463e-4,4.611356783919598,3.567839195985911e-4,1.3693770346006084,0.6244987217170703,NA,TRUE,0.12162296539939166,-0.08449872171707029
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,191,4.478,400,4,100,10,1.389,3.88,0.54,-0.5979999999999999,0.5979999999999999,0.0014673552102784477,0.0020000000000000018,0.0034289321599553085,0.0017185718571858034,-0.0011881188118801275,-5.640564056406569e-4,4.477688442211056,3.1155778894387254e-4,1.3219717368776245,0.5975656774114739,NA,TRUE,0.06702826312237553,-0.05756567741147389
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,192,4.344,400,4,100,10,1.418,3.66,0.5,-0.6840000000000002,0.6840000000000002,0.004491473403387065,0.008923920866769481,0,0.00580738073807376,-0.010069006900689936,0,4.344020100502513,2.0100502513109575e-5,1.3033578389684797,0.5857707241885506,NA,TRUE,0.11464216103152025,-0.08577072418855058
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,193,4.21,400,4,100,10,1.356,3.66,0.5,-0.5499999999999998,0.5499999999999998,0.0050071060615001165,0.009977753031397186,0,0.01380498049804984,-0.026738673867386147,0,4.21035175879397,3.517587939700917e-4,1.3033578389684797,0.5857707241885506,NA,TRUE,0.05264216103152042,-0.08577072418855058
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,194,4.077,400,4,100,10,1.313,3.62,0.5,-0.45699999999999985,0.45699999999999985,0.002797979068664886,0.005752469825293232,0,0.005078907890788768,-0.009828982898289684,0,4.076683417085428,3.16582914572372e-4,1.3033578389684797,0.5857707241885506,NA,TRUE,0.009642161031520269,-0.08577072418855058
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,195,3.943,400,4,100,10,1.341,3.44,0.46,-0.5030000000000001,0.5030000000000001,0.004937999431332339,0.010042334631373575,0,0.0012481248124813593,-0.0018721872187215877,0,3.9430150753768847,1.5075376884610137e-5,1.3033578389684797,0.5857707241885506,NA,TRUE,0.037642161031520294,-0.12577072418855056
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,196,3.809,400,4,100,10,1.278,3.44,0.46,-0.3690000000000002,0.3690000000000002,0.005002181342356373,0.010032271160931847,0,0.006849084908490753,-0.013525352535253296,0,3.8093467336683418,3.4673366834159225e-4,1.3033578389684797,0.5857707241885506,NA,TRUE,-0.02535783896847965,-0.12577072418855056
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,197,3.676,400,4,100,10,1.254,3.36,0.46,-0.3160000000000003,0.3160000000000003,4.793724854411559e-4,0,0,6.510651065104871e-4,0,0,3.6756783919597993,3.216080402008714e-4,1.3033578389684797,0.5857707241885506,NA,TRUE,-0.04935783896847967,-0.12577072418855056
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,198,3.542,400,4,100,10,1.221,3.3,0.44,-0.242,0.242,4.6482319871178374e-4,0,0,7.254725472548779e-4,0,0,3.542010050251257,1.0050251256998877e-5,1.3033578389684797,0.5857707241885506,NA,TRUE,-0.08235783896847959,-0.14577072418855058
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,199,3.408,400,4,100,10,1.207,3.2,0.42,-0.20799999999999974,0.20799999999999974,0.0025643239997624303,0.0051286479995248605,0,0.0037383738373835454,-0.007308730873087162,0,3.408341708542714,3.41708542713981e-4,1.3033578389684797,0.5857707241885506,NA,TRUE,-0.0963578389684796,-0.1657707241885506
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,200,3.275,400,4,100,10,1.162,3.16,0.42,-0.11499999999999977,0.11499999999999977,0,0,0,0,0,0,3.274673366834171,3.2663316582892676e-4,1.3033578389684797,0.5857707241885506,NA,TRUE,-0.14135783896847975,-0.1657707241885506
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,201,3.141,400,4,100,10,1.19,2.98,0.36,-0.16100000000000003,0.16100000000000003,0,0,0,0,0,0,3.1410050251256285,5.025125628499438e-6,1.3033578389684797,0.5857707241885506,NA,TRUE,-0.11335783896847973,-0.2257707241885506
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,202,3.007,400,4,100,10,1.101,2.72,0.3,-0.2869999999999999,0.2869999999999999,0.004366759194023154,0.009920899274977173,0.009804142600003955,0.010973297329732767,-0.026402640264026476,0.028550855085508572,3.0073366834170856,3.3668341708548155e-4,1.15184652372374,0.521723442007883,NA,TRUE,-0.0508465237237401,-0.22172344200788302
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,203,2.874,400,4,100,10,1,2.48,0.26,-0.39400000000000013,0.39400000000000013,0.004470091405297788,0.010048367875913837,0.009211323729436774,0.007904590459045919,-0.018781878187818478,0.02520252025202526,2.873668341708543,3.316582914569821e-4,0.9980405396253504,0.4563870565766839,NA,TRUE,0.0019594603746495576,-0.19638705657668387
LQI_no_vel_lookup_down_post_correction_experiment.csv,LQI_no_vel,down,down,FALSE,204,2.74,400,4,100,10,0.902,2.2,0.2,-0.54,0.54,0.003156058787587311,0.006759953379792629,0.008584693919818564,0.006204020402040239,-0.013501350135013539,0.021890189018901895,2.74,0,0.8289671809180673,0.3824036625174389,NA,TRUE,0.07303281908193271,-0.1824036625174389
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,1,0,2,0.02,2,10,3.9025,15.65,1.88,15.65,15.65,4.729837259356816,22.1607265223864,3.0829855659733467,-668.8999999999999,-3134,-435.99999999999994,4.395,4.395,1.170010257114741,0.49411956424322806,startup_or_zero_reference,FALSE,2.732489742885259,1.3858804357567718
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,2,4.395,400,4,100,10,1.677,3.14,0.68,-1.2549999999999994,1.2549999999999994,0.012534542172522598,0.010032271160931847,0,0.005406540654065431,-0.010549054905491162,0,4.395,0,1.170010257114741,0.49411956424322806,NA,TRUE,0.506989742885259,0.185880435756772
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,3,4.528,400,4,100,10,1.847,3.52,0.76,-1.0079999999999996,1.0079999999999996,0.011516957194949662,0,0,5.814581458147307e-4,0,0,4.5275041876046895,4.958123953100468e-4,1.4357574419183106,0.6013053296716775,NA,TRUE,0.4112425580816894,0.15869467032832252
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,4,4.66,400,4,100,10,2.018,3.9,0.86,-0.7600000000000002,0.7600000000000002,0.01150592293674274,0,0,4.4644464446458245e-4,0,0,4.6600083752093795,8.3752093793521e-6,1.7124724103177305,0.7155431386981355,NA,TRUE,0.30552758968226934,0.14445686130186453
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,5,4.793,400,4,100,10,2.1725000000000003,4.34,0.96,-0.4530000000000003,0.4530000000000003,0.011557934875481006,0,0,-6.900690069008546e-4,0,0,4.79251256281407,4.8743718592980656e-4,2.0001551623130007,0.8368329913226024,NA,TRUE,0.1723448376869996,0.1231670086773976
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,6,4.925,400,4,100,10,2.157,4.48,1,-0.4449999999999994,0.4449999999999994,0.01146687808120827,0,0,6.024602460242413e-4,0,0,4.92501675041876,1.6750418760480557e-5,2.0001551623130007,0.8368329913226024,NA,TRUE,0.1568448376869993,0.16316700867739764
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,7,5.058,400,4,100,10,2.222,4.48,1,-0.5779999999999994,0.5779999999999994,0.011509657780413103,0,0,-4.1704170417011853e-4,0,0,5.05752093802345,4.790619765495663e-4,2.0001551623130007,0.8368329913226024,NA,TRUE,0.22184483768699925,0.16316700867739764
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,8,5.19,400,4,100,10,2.2395,4.54,1.04,-0.6500000000000004,0.6500000000000004,0.011514852069471615,0.006759953379792478,0,-0.002196819681967987,0.0033483348334832144,0,5.19002512562814,2.5125628139832656e-5,2.0001551623130007,0.8368329913226024,NA,TRUE,0.23934483768699932,0.20316700867739768
LQI_no_vel_lookup_up_post_correction_experiment.csv,LQI_no_vel,up,up,FALSE,9,5.323,400,4,100,10,2.2855,4.7,1.07,-0.6230000000000002,0.6230000000000002,0.012098797836599682,0,0.01005037815259213,7.818781878191015e-4,0,-0.0020642064206420566,5.32252931323283,4.706867671702142e-4,2.048479614777055,0.8724717742865346,NA,TRUE,0.23702038522294488,0.1975282257134655
